1,1,6.5
0,0,6.5
0,2,6.5
0,-1,6.5
0,0,6.5
0,1,6.5
0,-1,6.5
0,0,6.5
1,2,6.5
0,2,6.5
1,-2,6.5
0,2,6.5
0,-1,6.5
0,1,6.5
0,0,6.5
0,-1,6.5
0,1,6.5
0,1,6.5
-1,2,6.5
0,-1,6.5
0,-1,6.5
0,1,6.5
0,-1,6.5
0,1,6.5
-1,0,6.5
1,-2,6.5
1,3,6.5
0,2,6.5
1,-2,6.5
0,3,6.5
0,-2,6.5
0,0,6.5
0,1,6.5
0,-1,6.5
0,0,6.5
1,2,6.5
1,2,6.5
0,-2,6.5
0,2,6.5
1,-1,6.5
0,0,6.5
0,1,6.5
-1,-1,6.5
1,1,6.5
-1,-2,6.5
-1,2,6.5
-1,1,6.5
0,0,6.5
0,2,6.5
0,-1,6.5
0,0,6.5
-1,1,6.5
1,-1,6.5
1,-1,6.5
1,5,6.5
1,-2,6.5
0,1,6.5
0,2,6.5
0,-2,6.5
1,2,6.5
-1,-1,6.5
