0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
0,0,20
0,0,20
0,0,20
0,1,20
